file_path,emotion,intensity,gender,actor_id,augmentation,audio,sr
./Actor_24\03-01-03-02-02-01-24.wav,happy,strong,female,24,original,,
,happy,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.9944850e-06
 -4.4001458e-06 -3.5146743e-06]",22050.0
,happy,strong,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0877745e-06 2.4805481e-06
 6.4986148e-07]",22050.0
,happy,strong,female,24,noise,"[ 0.00176669  0.00093474  0.0068615  ... -0.01283486  0.00630057
  0.00090805]",22050.0
./Actor_24\03-01-03-02-02-02-24.wav,happy,strong,female,24,original,,
,happy,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.4868077e-07
 -3.7690215e-06 -7.3218830e-06]",22050.0
,happy,strong,female,24,stretch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.619788e-06 -2.921772e-07
  6.975163e-06]",22050.0
,happy,strong,female,24,noise,"[ 0.00737078 -0.00274738  0.00564198 ...  0.00376768  0.00294029
  0.00953182]",22050.0
./Actor_24\03-01-04-01-01-01-24.wav,sad,normal,female,24,original,,
,sad,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.4196468e-07
 -6.7251549e-06 -7.4102245e-06]",22050.0
,sad,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.9640572e-07
 -4.0719956e-06  9.3335325e-07]",22050.0
,sad,normal,female,24,noise,"[-9.30545677e-03  9.42025601e-05 -1.27658546e-03 ...  3.34401410e-03
  1.58158314e-03  1.15288564e-03]",22050.0
./Actor_24\03-01-04-01-01-02-24.wav,sad,normal,female,24,original,,
,sad,normal,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6353979e-06 2.1808805e-06
 5.5074506e-06]",22050.0
,sad,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3886832e-06
  1.6585756e-06  9.8015335e-07]",22050.0
,sad,normal,female,24,noise,"[ 0.00295474 -0.00060195 -0.00606973 ... -0.00959905  0.00435809
  0.00679662]",22050.0
./Actor_24\03-01-04-01-02-01-24.wav,sad,normal,female,24,original,,
,sad,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1784266e-07
 -1.1565895e-06  2.9382240e-06]",22050.0
,sad,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.4510954e-06
  1.4535973e-06 -3.0463918e-06]",22050.0
,sad,normal,female,24,noise,"[ 0.00536494  0.00228567 -0.00091116 ...  0.00416513 -0.00283187
  0.00285301]",22050.0
./Actor_24\03-01-04-01-02-02-24.wav,sad,normal,female,24,original,,
,sad,normal,female,24,pitch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -3.550022e-06 -4.413589e-07
  1.990255e-06]",22050.0
,sad,normal,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.0876324e-06 8.5543707e-06
 6.5627246e-06]",22050.0
,sad,normal,female,24,noise,"[-0.00726876  0.00299959  0.00131309 ...  0.0052897   0.00242068
 -0.00290806]",22050.0
./Actor_24\03-01-04-02-01-01-24.wav,sad,strong,female,24,original,,
,sad,strong,female,24,pitch,"[-1.0565038e-05 -9.1068500e-07  1.0390588e-06 ...  3.1555865e-06
 -4.3013466e-07 -2.9129731e-06]",22050.0
,sad,strong,female,24,stretch,"[-1.3300809e-05 -3.6762597e-08  1.4518392e-08 ... -2.7292358e-06
 -6.9107170e-07 -1.4266103e-06]",22050.0
,sad,strong,female,24,noise,"[ 0.00529541 -0.00261641  0.00653969 ... -0.00411269 -0.00572424
 -0.00560249]",22050.0
./Actor_24\03-01-04-02-01-02-24.wav,sad,strong,female,24,original,,
,sad,strong,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.7949344e-06 3.9678926e-06
 2.9493722e-06]",22050.0
,sad,strong,female,24,stretch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.34750483e-06
 -3.62202923e-06  1.10004785e-05]",22050.0
,sad,strong,female,24,noise,"[ 0.00097347  0.00587864 -0.00154561 ... -0.00464629 -0.00084457
 -0.00046222]",22050.0
./Actor_24\03-01-04-02-02-01-24.wav,sad,strong,female,24,original,,
,sad,strong,female,24,pitch,"[ 3.4605829e-11 -3.9117161e-11  4.4247571e-11 ...  4.5814577e-05
  2.2457205e-05  1.7614875e-05]",22050.0
,sad,strong,female,24,stretch,"[2.4926727e-13 4.7428923e-13 8.9593253e-13 ... 6.7558321e-05 1.0187464e-04
 7.5291282e-05]",22050.0
,sad,strong,female,24,noise,"[-0.00775577  0.00850787 -0.00454822 ...  0.00298468 -0.00777264
  0.00623429]",22050.0
./Actor_24\03-01-04-02-02-02-24.wav,sad,strong,female,24,original,,
,sad,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5592377e-06
 -4.2328193e-06 -9.3330182e-06]",22050.0
,sad,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.6812038e-06
 -4.9789192e-06 -7.9692563e-07]",22050.0
,sad,strong,female,24,noise,"[ 0.00242882  0.0014833   0.00664378 ... -0.0063167  -0.00134907
 -0.00269735]",22050.0
./Actor_24\03-01-05-01-01-01-24.wav,angry,normal,female,24,original,,
,angry,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.6756462e-07
  8.4022158e-06  3.4204438e-06]",22050.0
,angry,normal,female,24,stretch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.26180330e-05
 -8.97900100e-06 -1.24020935e-05]",22050.0
,angry,normal,female,24,noise,"[-0.00335465  0.00305946  0.00989167 ...  0.00231713 -0.00496441
  0.00218395]",22050.0
./Actor_24\03-01-05-01-01-02-24.wav,angry,normal,female,24,original,,
,angry,normal,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5718095e-06 2.1101910e-06
 6.7831702e-06]",22050.0
,angry,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.2515037e-06
 -8.1153048e-06  7.3710021e-06]",22050.0
,angry,normal,female,24,noise,"[ 0.00679252 -0.00592704 -0.00055141 ...  0.0006431   0.00184948
 -0.00206608]",22050.0
./Actor_24\03-01-05-01-02-01-24.wav,angry,normal,female,24,original,,
,angry,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.9821120e-06
  1.6295032e-06 -4.3464115e-06]",22050.0
,angry,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.4480228e-06
 -5.9926515e-06 -9.4544430e-06]",22050.0
,angry,normal,female,24,noise,"[-0.00231256  0.00020991 -0.00553961 ... -0.00558296  0.00157278
 -0.00044908]",22050.0
./Actor_24\03-01-05-01-02-02-24.wav,angry,normal,female,24,original,,
,angry,normal,female,24,pitch,"[ 1.3736220e-17 -4.6763878e-18  1.3038914e-17 ...  6.9443786e-06
  2.3441480e-05  2.7897091e-05]",22050.0
,angry,normal,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.3653776e-05 3.5954238e-07
 1.1943840e-05]",22050.0
,angry,normal,female,24,noise,"[ 0.00868216 -0.00151534  0.00312776 ... -0.00067343 -0.00804589
 -0.00018632]",22050.0
./Actor_24\03-01-05-02-01-01-24.wav,angry,strong,female,24,original,,
,angry,strong,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.3471110e-07 4.0506802e-07
 2.2945211e-07]",22050.0
,angry,strong,female,24,stretch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.11627002e-06
  1.33452795e-05 -6.99669818e-06]",22050.0
,angry,strong,female,24,noise,"[ 0.00024575  0.00497047  0.00218872 ... -0.00363717  0.00156392
 -0.00572056]",22050.0
./Actor_24\03-01-05-02-01-02-24.wav,angry,strong,female,24,original,,
,angry,strong,female,24,pitch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.219745e-06  4.721305e-06
  1.116820e-06]",22050.0
,angry,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.7849408e-06
 -3.3553542e-06 -1.2396327e-05]",22050.0
,angry,strong,female,24,noise,"[ 0.01253714 -0.0036398  -0.00533729 ...  0.00686542  0.00433322
  0.00040448]",22050.0
./Actor_24\03-01-05-02-02-01-24.wav,angry,strong,female,24,original,,
,angry,strong,female,24,pitch,"[-1.2336618e-08 -5.0809432e-09 -5.7983969e-09 ...  4.3956484e-07
 -3.1581305e-07 -3.4635614e-06]",22050.0
,angry,strong,female,24,stretch,"[-1.7217024e-08  4.9257237e-10 -1.0675771e-08 ... -1.5137314e-05
 -9.5010528e-06 -2.3216708e-05]",22050.0
,angry,strong,female,24,noise,"[-0.00546564  0.00182314 -0.0041793  ...  0.00184775 -0.00069152
 -0.00187454]",22050.0
./Actor_24\03-01-05-02-02-02-24.wav,angry,strong,female,24,original,,
,angry,strong,female,24,pitch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.696832e-06  8.636159e-06
 -2.419395e-06]",22050.0
,angry,strong,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.5762688e-06 1.7289232e-06
 3.7042258e-07]",22050.0
,angry,strong,female,24,noise,"[ 0.00378722  0.0015717  -0.00284229 ...  0.00470157 -0.00200289
  0.00026295]",22050.0
./Actor_24\03-01-06-01-01-01-24.wav,fearful,normal,female,24,original,,
,fearful,normal,female,24,pitch,"[-6.8735488e-09 -5.0499800e-09  2.0477466e-09 ... -3.2405842e-05
 -2.1023909e-05 -5.5187738e-06]",22050.0
,fearful,normal,female,24,stretch,"[-6.6036323e-09 -5.1263860e-09  1.0151838e-09 ... -5.2059022e-06
  6.2418503e-06  1.5656593e-06]",22050.0
,fearful,normal,female,24,noise,"[ 0.00044052 -0.00238322  0.00298136 ...  0.00675333 -0.00430216
 -0.00491636]",22050.0
./Actor_24\03-01-06-01-01-02-24.wav,fearful,normal,female,24,original,,
,fearful,normal,female,24,pitch,"[ 9.5629737e-20  7.7636620e-20 -5.7898294e-20 ... -1.2495690e-05
 -4.1782801e-06  3.7190503e-06]",22050.0
,fearful,normal,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8462306e-05 1.2714687e-05
 1.1630167e-05]",22050.0
,fearful,normal,female,24,noise,"[-0.00130531  0.00293958  0.00727242 ...  0.00350729 -0.00674736
  0.00148701]",22050.0
./Actor_24\03-01-06-01-02-01-24.wav,fearful,normal,female,24,original,,
,fearful,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.9599922e-05
 -1.3173925e-05 -2.0904745e-05]",22050.0
,fearful,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.2548236e-05
 -2.9008801e-05 -3.5059225e-07]",22050.0
,fearful,normal,female,24,noise,"[ 0.01121363 -0.0004573   0.00157294 ... -0.00295023  0.00171112
 -0.00415487]",22050.0
./Actor_24\03-01-06-01-02-02-24.wav,fearful,normal,female,24,original,,
,fearful,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3026678e-05
 -1.3831902e-05 -1.2388347e-05]",22050.0
,fearful,normal,female,24,stretch,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 9.22910203e-06
 1.46625225e-05 1.19077401e-06]",22050.0
,fearful,normal,female,24,noise,"[-0.00233004 -0.00084815 -0.00493711 ...  0.00377334  0.003898
  0.00214437]",22050.0
./Actor_24\03-01-06-02-01-01-24.wav,fearful,strong,female,24,original,,
,fearful,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1736109e-05
 -3.0243864e-06 -1.7503604e-07]",22050.0
,fearful,strong,female,24,stretch,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 3.963499e-06 5.227973e-06
 7.435761e-06]",22050.0
,fearful,strong,female,24,noise,"[-0.00236484 -0.00593516 -0.00058368 ...  0.00038778  0.00123568
  0.00375958]",22050.0
./Actor_24\03-01-06-02-01-02-24.wav,fearful,strong,female,24,original,,
,fearful,strong,female,24,pitch,"[ 3.6345106e-19  4.3564025e-18 -1.4532022e-18 ... -1.3126823e-06
 -1.0027813e-06  1.0880204e-07]",22050.0
,fearful,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5211905e-06
 -3.6765384e-06 -1.1484159e-06]",22050.0
,fearful,strong,female,24,noise,"[-0.00134089 -0.00056244  0.00323006 ... -0.0015427   0.00168877
  0.00843347]",22050.0
./Actor_24\03-01-06-02-02-01-24.wav,fearful,strong,female,24,original,,
,fearful,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.6733412e-06
 -7.0194565e-06 -1.3492833e-05]",22050.0
,fearful,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4352450e-05
 -1.4469675e-05 -1.2514795e-05]",22050.0
,fearful,strong,female,24,noise,"[-0.00356184  0.00110259 -0.00765785 ...  0.01104461  0.00271977
 -0.00149884]",22050.0
./Actor_24\03-01-06-02-02-02-24.wav,fearful,strong,female,24,original,,
,fearful,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.2391285e-06
 -7.0964807e-06 -1.3799646e-05]",22050.0
,fearful,strong,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.6921949e-06 3.3607957e-06
 6.4288420e-06]",22050.0
,fearful,strong,female,24,noise,"[-0.01043216  0.00207494  0.00489385 ... -0.00362568  0.00215556
  0.00767715]",22050.0
./Actor_24\03-01-07-01-01-01-24.wav,disgust,normal,female,24,original,,
,disgust,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.5273868e-05
 -2.1299702e-05 -3.6440060e-06]",22050.0
,disgust,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.5161431e-06
 -1.4485695e-05  6.5628128e-06]",22050.0
,disgust,normal,female,24,noise,"[ 0.0054546   0.0005041   0.00268656 ...  0.00480027 -0.00156591
 -0.00463887]",22050.0
./Actor_24\03-01-07-01-01-02-24.wav,disgust,normal,female,24,original,,
,disgust,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.4833505e-06
  1.7984269e-06 -3.7215386e-06]",22050.0
,disgust,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.7290942e-06
 -2.3955024e-06 -1.1138193e-06]",22050.0
,disgust,normal,female,24,noise,"[-0.00057618  0.00118836 -0.00522295 ... -0.00281723  0.00079977
  0.01410646]",22050.0
./Actor_24\03-01-07-01-02-01-24.wav,disgust,normal,female,24,original,,
,disgust,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.6843896e-06
  8.6827959e-07 -2.0207767e-06]",22050.0
,disgust,normal,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4544353e-06 8.1569488e-07
 1.9068153e-06]",22050.0
,disgust,normal,female,24,noise,"[ 0.00926756 -0.00272696  0.0028724  ... -0.01087735 -0.00110149
  0.00390619]",22050.0
./Actor_24\03-01-07-01-02-02-24.wav,disgust,normal,female,24,original,,
,disgust,normal,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.0837732e-06 1.9433501e-06
 1.7742793e-06]",22050.0
,disgust,normal,female,24,stretch,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.50684979e-06
 -5.69712029e-06 -1.19095685e-05]",22050.0
,disgust,normal,female,24,noise,"[ 0.0041301  -0.00572861  0.0056927  ...  0.00265762  0.00601776
 -0.00950269]",22050.0
./Actor_24\03-01-07-02-01-01-24.wav,disgust,strong,female,24,original,,
,disgust,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3421659e-06
  2.1687251e-06  3.5535049e-07]",22050.0
,disgust,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.9686885e-06
  1.9083416e-06 -2.1244050e-06]",22050.0
,disgust,strong,female,24,noise,"[-0.00434396 -0.00174157 -0.00465754 ... -0.00432114  0.00050145
 -0.0053756 ]",22050.0
./Actor_24\03-01-07-02-01-02-24.wav,disgust,strong,female,24,original,,
,disgust,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.5070632e-06
 -1.6749512e-06  2.8118652e-06]",22050.0
,disgust,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0029861e-05
 -1.4331788e-05 -1.6864558e-05]",22050.0
,disgust,strong,female,24,noise,"[-0.0068391   0.00808698  0.0020944  ...  0.00268424  0.00312649
  0.00481461]",22050.0
./Actor_24\03-01-07-02-02-01-24.wav,disgust,strong,female,24,original,,
,disgust,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.9518067e-06
  2.3684429e-06 -3.0725048e-06]",22050.0
,disgust,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.9139984e-06
 -3.9883008e-07  5.7852941e-07]",22050.0
,disgust,strong,female,24,noise,"[ 0.00206786  0.00153987 -0.00112611 ... -0.0010403  -0.00313042
  0.0071729 ]",22050.0
./Actor_24\03-01-07-02-02-02-24.wav,disgust,strong,female,24,original,,
,disgust,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2793062e-05
 -4.8078127e-06  1.0049244e-05]",22050.0
,disgust,strong,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.4822021e-05 2.5810962e-06
 3.4196357e-06]",22050.0
,disgust,strong,female,24,noise,"[-0.00301231 -0.00745673  0.0013952  ... -0.0019988  -0.01215214
 -0.00728867]",22050.0
./Actor_24\03-01-08-01-01-01-24.wav,surprised,normal,female,24,original,,
,surprised,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.4895601e-06
 -5.6292984e-06 -1.5235603e-06]",22050.0
,surprised,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1894220e-05
  4.6990740e-06 -1.6286208e-06]",22050.0
,surprised,normal,female,24,noise,"[-0.00170666 -0.00369033  0.00249834 ... -0.00340782  0.00034583
  0.00016507]",22050.0
./Actor_24\03-01-08-01-01-02-24.wav,surprised,normal,female,24,original,,
,surprised,normal,female,24,pitch,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  4.260817e-06 -2.971657e-06
 -5.960418e-06]",22050.0
,surprised,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.6130650e-07
  1.7750882e-06 -5.5980936e-06]",22050.0
,surprised,normal,female,24,noise,"[ 0.0068627  -0.0096488  -0.00027532 ... -0.00807824  0.00064618
 -0.00398572]",22050.0
./Actor_24\03-01-08-01-02-01-24.wav,surprised,normal,female,24,original,,
,surprised,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.1528491e-06
 -3.4603704e-06  7.4853597e-06]",22050.0
,surprised,normal,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.2398677e-06
 -8.8784273e-06 -1.2523965e-06]",22050.0
,surprised,normal,female,24,noise,"[-0.00508908 -0.00066435 -0.00404284 ...  0.00812005  0.00078703
  0.00025615]",22050.0
./Actor_24\03-01-08-01-02-02-24.wav,surprised,normal,female,24,original,,
,surprised,normal,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5712067e-07
 -5.1668553e-06 -3.3511001e-06]",22050.0
,surprised,normal,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.0613702e-06 7.4729235e-07
 4.0711079e-06]",22050.0
,surprised,normal,female,24,noise,"[ 0.00835538  0.00238211 -0.00105454 ... -0.00461667 -0.00160772
  0.00282377]",22050.0
./Actor_24\03-01-08-02-01-01-24.wav,surprised,strong,female,24,original,,
,surprised,strong,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.9389722e-06 1.3418664e-05
 6.7464275e-06]",22050.0
,surprised,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.2262292e-07
  3.5877233e-06 -8.7534463e-06]",22050.0
,surprised,strong,female,24,noise,"[-0.00252949  0.00058473 -0.00018981 ...  0.00022328 -0.00611307
  0.0030063 ]",22050.0
./Actor_24\03-01-08-02-01-02-24.wav,surprised,strong,female,24,original,,
,surprised,strong,female,24,pitch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 7.1744046e-07 5.2255582e-06
 5.1833231e-06]",22050.0
,surprised,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2994611e-06
 -1.2193184e-05 -3.0662525e-06]",22050.0
,surprised,strong,female,24,noise,"[-0.00201531 -0.00203777 -0.00035349 ... -0.0014532   0.00144546
 -0.00095645]",22050.0
./Actor_24\03-01-08-02-02-01-24.wav,surprised,strong,female,24,original,,
,surprised,strong,female,24,pitch,"[ 8.9835581e-23  1.7862075e-22  8.2889566e-23 ...  1.4063858e-06
  2.7330275e-06 -1.1277601e-06]",22050.0
,surprised,strong,female,24,stretch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0974425e-05
  3.3824983e-06 -4.4802750e-06]",22050.0
,surprised,strong,female,24,noise,"[ 6.36047903e-04  3.67175530e-03  6.64079345e-03 ... -1.04511005e-03
  5.26241937e-04  6.56184700e-05]",22050.0
./Actor_24\03-01-08-02-02-02-24.wav,surprised,strong,female,24,original,,
,surprised,strong,female,24,pitch,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.0239408e-05
 -2.8350012e-05 -2.6154075e-05]",22050.0
,surprised,strong,female,24,stretch,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.2291428e-05 1.9138388e-05
 1.4681863e-05]",22050.0
,surprised,strong,female,24,noise,"[ 0.00077838 -0.0022283   0.0172024  ... -0.00533454  0.00425886
  0.00636599]",22050.0
./Actor_01\03-01-01-01-01-01-01.wav,neutral,normal,male,1,original,,
,neutral,normal,male,1,pitch,"[ 3.1423087e-07 -3.1979329e-07  3.2605470e-07 ...  5.8711822e-07
  1.2229287e-07  3.0943262e-08]",22050.0
,neutral,normal,male,1,stretch,"[ 6.7199970e-08 -2.8142479e-08  1.5973922e-09 ... -7.5615617e-07
  2.2064476e-07  2.7944422e-08]",22050.0
,neutral,normal,male,1,noise,"[ 0.00065606 -0.00584297 -0.00273973 ...  0.00173409  0.0057379
  0.00431379]",22050.0
./Actor_01\03-01-01-01-01-02-01.wav,neutral,normal,male,1,original,,
,neutral,normal,male,1,pitch,"[-3.0112578e-06 -1.2266988e-05  2.5599684e-06 ...  1.7645370e-06
  1.8248027e-06 -1.8466011e-06]",22050.0
,neutral,normal,male,1,stretch,"[-2.6924797e-06 -1.2390604e-05 -9.6011775e-07 ... -9.4338139e-07
 -2.1413277e-06  1.8961444e-07]",22050.0
,neutral,normal,male,1,noise,"[-0.00797373  0.00738416  0.00431946 ...  0.00441513  0.00344748
 -0.00022868]",22050.0
./Actor_01\03-01-01-01-02-01-01.wav,neutral,normal,male,1,original,,
,neutral,normal,male,1,pitch,"[1.7815477e-05 1.9256464e-05 3.7106947e-05 ... 4.7241238e-06 6.6601947e-06
 9.8430028e-06]",22050.0
,neutral,normal,male,1,stretch,"[ 2.0933494e-05  1.6640595e-05  3.5202342e-05 ...  5.6667823e-06
  8.2329427e-07 -7.0300298e-06]",22050.0
,neutral,normal,male,1,noise,"[ 0.00302369  0.00423867  0.00260996 ... -0.0078475  -0.00132002
 -0.00221078]",22050.0
./Actor_01\03-01-01-01-02-02-01.wav,neutral,normal,male,1,original,,
,neutral,normal,male,1,pitch,"[ 2.0674990e-05  3.0918927e-05 -2.3611392e-06 ...  3.7116272e-06
  3.4245300e-06  2.4776618e-06]",22050.0
,neutral,normal,male,1,stretch,"[ 2.2943164e-05  3.1336949e-05  4.8277798e-06 ...  1.9146278e-06
  1.0845342e-06 -1.3109004e-06]",22050.0
,neutral,normal,male,1,noise,"[ 0.00871648  0.00262627 -0.00059892 ... -0.00032896  0.00469362
 -0.00242796]",22050.0
./Actor_01\03-01-02-01-01-01-01.wav,calm,normal,male,1,original,,
,calm,normal,male,1,pitch,"[ 1.0595664e-05  5.6954434e-07 -6.1544921e-07 ... -5.9222509e-07
  3.2480358e-07  3.7937195e-07]",22050.0
,calm,normal,male,1,stretch,"[ 1.2764390e-05  5.1759412e-07 -6.0035262e-07 ...  1.2156042e-06
  1.9301315e-06  5.1418679e-06]",22050.0
,calm,normal,male,1,noise,"[ 0.00180991 -0.0064439  -0.00596177 ... -0.0103429  -0.00230238
 -0.00259505]",22050.0
./Actor_01\03-01-02-01-01-02-01.wav,calm,normal,male,1,original,,
,calm,normal,male,1,pitch,"[-3.1298648e-09 -1.2388845e-08  1.8651541e-08 ...  3.0950109e-06
  7.5563867e-06  2.5298652e-06]",22050.0
,calm,normal,male,1,stretch,"[-5.2853522e-09 -9.2083656e-09  7.9940312e-09 ...  4.2232095e-06
 -1.4664039e-06  9.0626901e-07]",22050.0
,calm,normal,male,1,noise,"[-0.00632169 -0.00336955 -0.00136763 ... -0.00632917  0.00752804
 -0.00155888]",22050.0
./Actor_01\03-01-02-01-02-01-01.wav,calm,normal,male,1,original,,
,calm,normal,male,1,pitch,"[ 3.1078680e-09 -1.0158541e-10  4.5483972e-10 ...  9.8253861e-07
 -8.9120384e-08  3.5580311e-07]",22050.0
,calm,normal,male,1,stretch,"[ 4.4869211e-09 -1.5707128e-09  1.7678241e-09 ... -8.9323936e-07
 -5.3273271e-07  3.7145433e-08]",22050.0
,calm,normal,male,1,noise,"[ 0.00496185 -0.00202504 -0.00598118 ...  0.00219162  0.00086014
 -0.00799763]",22050.0
./Actor_01\03-01-02-01-02-02-01.wav,calm,normal,male,1,original,,
,calm,normal,male,1,pitch,"[ 1.6178466e-06  1.5524340e-05  2.7114109e-05 ...  1.5277006e-07
 -2.2244069e-07 -2.6999913e-07]",22050.0
,calm,normal,male,1,stretch,"[ 1.7659065e-06  1.2682489e-05  2.8337687e-05 ... -1.0126164e-06
 -9.5052837e-07  3.3749598e-07]",22050.0
,calm,normal,male,1,noise,"[-0.01028636 -0.00044242  0.00276151 ...  0.00184305 -0.00130982
  0.00034222]",22050.0
./Actor_01\03-01-02-02-01-01-01.wav,calm,strong,male,1,original,,
,calm,strong,male,1,pitch,"[-3.3319384e-06 -1.1351371e-05 -1.0860191e-05 ... -2.3347775e-06
  3.1854238e-06  2.7658634e-06]",22050.0
,calm,strong,male,1,stretch,"[-1.4799465e-07 -1.5270551e-05 -5.1939528e-06 ...  4.3668550e-07
 -1.1462619e-06  4.4035669e-06]",22050.0
,calm,strong,male,1,noise,"[ 0.00189625  0.0025624  -0.00275072 ...  0.00280151 -0.00300588
 -0.01309183]",22050.0
